Day,Subject,Session,Time,Response,Reward,Trial
55,9,weatherharderR,15810,1,1,84
55,9,weatherharderR,16042,1,0,85
55,9,weatherharderR,16282,0,0,86
55,9,weatherharderR,16423,1,0,87
55,9,weatherharderR,16663,0,0,88
55,9,weatherharderR,16804,-1,1,89
55,9,weatherharderR,17011,1,1,90
55,9,weatherharderR,17251,0,0,91
55,9,weatherharderR,17490,1,1,92
55,9,weatherharderR,17628,1,1,93
55,9,weatherharderR,17763,-1,0,94
55,9,weatherharderR,18003,0,0,95
55,9,weatherharderR,18133,1,1,96
55,9,weatherharderR,18373,0,0,97
55,9,weatherharderR,18613,0,0,98
55,9,weatherharderR,18824,1,1,99
56,9,weatherharderR,101,1,0,0
56,9,weatherharderR,231,-1,1,1
56,9,weatherharderR,471,0,0,2
56,9,weatherharderR,633,1,1,3
56,9,weatherharderR,873,0,0,4
56,9,weatherharderR,1015,-1,0,5
56,9,weatherharderR,1255,0,0,6
56,9,weatherharderR,1420,-1,0,7
56,9,weatherharderR,1551,-1,0,8
56,9,weatherharderR,1686,1,0,9
56,9,weatherharderR,1865,-1,0,10
56,9,weatherharderR,1999,-1,1,11
56,9,weatherharderR,2179,-1,0,12
56,9,weatherharderR,2419,0,0,13
56,9,weatherharderR,2659,0,0,14
56,9,weatherharderR,2823,1,1,15
56,9,weatherharderR,2955,-1,0,16
56,9,weatherharderR,3083,-1,1,17
56,9,weatherharderR,3240,1,1,18
56,9,weatherharderR,3386,-1,1,19
56,9,weatherharderR,3626,0,0,20
56,9,weatherharderR,3823,1,1,21
56,9,weatherharderR,4063,0,0,22
56,9,weatherharderR,4258,1,1,23
56,9,weatherharderR,4394,1,0,24
56,9,weatherharderR,4576,-1,0,25
56,9,weatherharderR,4715,-1,0,26
56,9,weatherharderR,4880,-1,0,27
56,9,weatherharderR,5120,0,0,28
56,9,weatherharderR,5360,0,0,29
56,9,weatherharderR,5573,1,1,30
56,9,weatherharderR,5738,1,0,31
56,9,weatherharderR,5978,0,0,32
56,9,weatherharderR,6218,0,0,33
56,9,weatherharderR,6349,-1,0,34
56,9,weatherharderR,6541,1,1,35
56,9,weatherharderR,6704,1,0,36
56,9,weatherharderR,6843,1,0,37
56,9,weatherharderR,7042,1,1,38
56,9,weatherharderR,7281,1,0,39
56,9,weatherharderR,7521,0,0,40
56,9,weatherharderR,7761,0,0,41
56,9,weatherharderR,7914,1,1,42
56,9,weatherharderR,8094,1,1,43
56,9,weatherharderR,8293,-1,0,44
56,9,weatherharderR,8427,1,0,45
56,9,weatherharderR,8580,1,1,46
56,9,weatherharderR,8820,0,0,47
56,9,weatherharderR,9011,1,1,48
56,9,weatherharderR,9207,1,0,49
56,9,weatherharderR,9383,-1,0,50
56,9,weatherharderR,9524,1,0,51
56,9,weatherharderR,9660,-1,1,52
56,9,weatherharderR,9796,-1,1,53
56,9,weatherharderR,9956,-1,1,54
56,9,weatherharderR,10089,-1,0,55
56,9,weatherharderR,10219,1,0,56
56,9,weatherharderR,10395,1,1,57
56,9,weatherharderR,10635,0,0,58
56,9,weatherharderR,10774,-1,0,59
56,9,weatherharderR,11014,0,0,60
56,9,weatherharderR,11254,0,0,61
56,9,weatherharderR,11425,1,0,62
56,9,weatherharderR,11555,1,0,63
56,9,weatherharderR,11795,0,0,64
56,9,weatherharderR,11972,1,0,65
56,9,weatherharderR,12212,0,0,66
56,9,weatherharderR,12380,-1,1,67
56,9,weatherharderR,12620,0,0,68
56,9,weatherharderR,12653,-1,1,69
56,9,weatherharderR,12893,0,0,70
56,9,weatherharderR,13051,1,0,71
56,9,weatherharderR,13206,-1,0,72
56,9,weatherharderR,13446,0,0,73
56,9,weatherharderR,13686,0,0,74
56,9,weatherharderR,13743,-1,0,75
56,9,weatherharderR,13926,1,1,76
56,9,weatherharderR,14060,-1,1,77
56,9,weatherharderR,14190,-1,1,78
56,9,weatherharderR,14316,-1,1,79
56,9,weatherharderR,14445,-1,0,80
56,9,weatherharderR,14587,1,1,81
56,9,weatherharderR,14724,-1,0,82
56,9,weatherharderR,14865,1,1,83
56,9,weatherharderR,15036,-1,0,84
56,9,weatherharderR,15213,1,1,85
56,9,weatherharderR,15453,0,0,86
56,9,weatherharderR,15594,1,0,87
56,9,weatherharderR,15750,1,1,88
56,9,weatherharderR,15990,0,0,89
56,9,weatherharderR,16230,0,0,90
56,9,weatherharderR,16407,1,0,91
56,9,weatherharderR,16542,-1,0,92
56,9,weatherharderR,16671,-1,0,93
56,9,weatherharderR,16800,-1,0,94
56,9,weatherharderR,17040,0,0,95
56,9,weatherharderR,17232,1,1,96
56,9,weatherharderR,17443,1,1,97
56,9,weatherharderR,17633,1,0,98
56,9,weatherharderR,17809,1,0,99
57,9,weatherharderR,47,-1,0,0
57,9,weatherharderR,287,0,0,1
57,9,weatherharderR,527,0,0,2
57,9,weatherharderR,670,-1,0,3
57,9,weatherharderR,910,0,0,4
57,9,weatherharderR,1150,0,0,5
57,9,weatherharderR,1276,-1,0,6
57,9,weatherharderR,1459,1,1,7
57,9,weatherharderR,1691,1,1,8
57,9,weatherharderR,1874,-1,0,9
57,9,weatherharderR,2056,1,1,10
57,9,weatherharderR,2258,1,0,11
57,9,weatherharderR,2415,1,0,12
57,9,weatherharderR,2549,-1,1,13
57,9,weatherharderR,2686,1,1,14
57,9,weatherharderR,2858,1,1,15
57,9,weatherharderR,3021,1,0,16
57,9,weatherharderR,3169,1,1,17
57,9,weatherharderR,3312,1,1,18
57,9,weatherharderR,3496,1,1,19
57,9,weatherharderR,3654,1,1,20
57,9,weatherharderR,3869,1,0,21
57,9,weatherharderR,4081,1,0,22
57,9,weatherharderR,4258,1,1,23
57,9,weatherharderR,4498,0,0,24
57,9,weatherharderR,4675,1,1,25
57,9,weatherharderR,4824,1,1,26
57,9,weatherharderR,4954,1,1,27
57,9,weatherharderR,5095,1,0,28
57,9,weatherharderR,5227,1,0,29
57,9,weatherharderR,5370,1,0,30
57,9,weatherharderR,5573,1,1,31
57,9,weatherharderR,5729,1,0,32
57,9,weatherharderR,5861,1,1,33
57,9,weatherharderR,6101,0,0,34
57,9,weatherharderR,6242,-1,0,35
57,9,weatherharderR,6385,1,1,36
57,9,weatherharderR,6517,1,1,37
57,9,weatherharderR,6686,1,1,38
57,9,weatherharderR,6838,1,1,39
57,9,weatherharderR,7007,1,1,40
57,9,weatherharderR,7142,1,1,41
57,9,weatherharderR,7382,0,0,42
57,9,weatherharderR,7562,1,1,43
57,9,weatherharderR,7802,0,0,44
57,9,weatherharderR,7954,1,0,45
57,9,weatherharderR,8138,1,0,46
57,9,weatherharderR,8305,1,0,47
57,9,weatherharderR,8536,1,1,48
57,9,weatherharderR,8699,1,0,49
57,9,weatherharderR,8877,-1,1,50
57,9,weatherharderR,9101,1,1,51
57,9,weatherharderR,9291,1,1,52
57,9,weatherharderR,9447,1,0,53
57,9,weatherharderR,9640,1,0,54
57,9,weatherharderR,9786,1,1,55
57,9,weatherharderR,10026,0,0,56
57,9,weatherharderR,10192,-1,0,57
57,9,weatherharderR,10330,-1,0,58
57,9,weatherharderR,10494,1,1,59
57,9,weatherharderR,10669,1,0,60
57,9,weatherharderR,10817,1,0,61
57,9,weatherharderR,11006,1,0,62
57,9,weatherharderR,11159,-1,1,63
57,9,weatherharderR,11347,1,0,64
57,9,weatherharderR,11504,1,1,65
57,9,weatherharderR,11648,1,0,66
57,9,weatherharderR,11888,0,0,67
57,9,weatherharderR,12091,1,1,68
57,9,weatherharderR,12238,-1,0,69
57,9,weatherharderR,12478,0,0,70
57,9,weatherharderR,12706,1,1,71
57,9,weatherharderR,12863,1,1,72
57,9,weatherharderR,13021,1,1,73
57,9,weatherharderR,13261,0,0,74
57,9,weatherharderR,13408,1,0,75
57,9,weatherharderR,13648,0,0,76
57,9,weatherharderR,13834,1,0,77
57,9,weatherharderR,14027,-1,0,78
57,9,weatherharderR,14267,0,0,79
57,9,weatherharderR,14418,1,0,80
57,9,weatherharderR,14658,0,0,81
57,9,weatherharderR,14876,-1,0,82
57,9,weatherharderR,15116,0,0,83
57,9,weatherharderR,15356,0,0,84
57,9,weatherharderR,15596,0,0,85
57,9,weatherharderR,15762,1,0,86
57,9,weatherharderR,15896,1,1,87
57,9,weatherharderR,16052,1,0,88
57,9,weatherharderR,16177,-1,1,89
57,9,weatherharderR,16330,1,1,90
57,9,weatherharderR,16466,1,1,91
57,9,weatherharderR,16603,1,0,92
57,9,weatherharderR,16843,0,0,93
57,9,weatherharderR,17045,-1,1,94
57,9,weatherharderR,17182,-1,0,95
57,9,weatherharderR,17422,0,0,96
57,9,weatherharderR,17595,1,1,97
57,9,weatherharderR,17763,1,1,98
57,9,weatherharderR,18003,0,0,99
58,9,weatherharderR,120,0,0,0
58,9,weatherharderR,341,-1,0,1
58,9,weatherharderR,581,0,0,2
58,9,weatherharderR,736,-1,0,3
58,9,weatherharderR,976,0,0,4
58,9,weatherharderR,1126,-1,0,5
58,9,weatherharderR,1346,1,0,6
58,9,weatherharderR,1479,-1,1,7
58,9,weatherharderR,1638,1,1,8
58,9,weatherharderR,1873,-1,1,9
58,9,weatherharderR,2092,1,0,10
58,9,weatherharderR,2260,1,0,11
58,9,weatherharderR,2485,1,0,12
58,9,weatherharderR,2623,1,1,13
58,9,weatherharderR,2801,-1,1,14
58,9,weatherharderR,3017,1,1,15
58,9,weatherharderR,3226,1,1,16
58,9,weatherharderR,3367,1,1,17
58,9,weatherharderR,3607,0,0,18
58,9,weatherharderR,3801,1,1,19
58,9,weatherharderR,3963,1,0,20
58,9,weatherharderR,4195,-1,1,21
58,9,weatherharderR,4399,-1,1,22
58,9,weatherharderR,4545,1,0,23
58,9,weatherharderR,4785,0,0,24
58,9,weatherharderR,4934,1,0,25
58,9,weatherharderR,5122,1,1,26
58,9,weatherharderR,5256,1,1,27
58,9,weatherharderR,5398,1,1,28
58,9,weatherharderR,5584,1,1,29
58,9,weatherharderR,5824,0,0,30
58,9,weatherharderR,6053,1,0,31
58,9,weatherharderR,6241,1,1,32
58,9,weatherharderR,6383,1,1,33
58,9,weatherharderR,6541,1,1,34
58,9,weatherharderR,6722,1,0,35
58,9,weatherharderR,6848,-1,0,36
58,9,weatherharderR,7057,1,0,37
58,9,weatherharderR,7292,-1,1,38
58,9,weatherharderR,7458,1,0,39
58,9,weatherharderR,7608,1,1,40
58,9,weatherharderR,7737,-1,0,41
58,9,weatherharderR,7899,1,1,42
58,9,weatherharderR,8052,1,1,43
58,9,weatherharderR,8193,1,1,44
58,9,weatherharderR,8334,1,1,45
58,9,weatherharderR,8574,0,0,46
58,9,weatherharderR,8814,0,0,47
58,9,weatherharderR,9035,1,1,48
58,9,weatherharderR,9191,1,0,49
58,9,weatherharderR,9429,1,1,50
58,9,weatherharderR,9658,1,1,51
58,9,weatherharderR,9843,1,0,52
58,9,weatherharderR,9985,1,1,53
58,9,weatherharderR,10225,0,0,54
58,9,weatherharderR,10410,1,1,55
58,9,weatherharderR,10577,1,0,56
58,9,weatherharderR,10770,-1,1,57
58,9,weatherharderR,10970,1,1,58
58,9,weatherharderR,11102,1,1,59
58,9,weatherharderR,11241,-1,0,60
58,9,weatherharderR,11369,-1,0,61
58,9,weatherharderR,11510,1,1,62
58,9,weatherharderR,11641,-1,0,63
58,9,weatherharderR,11804,1,1,64
58,9,weatherharderR,12044,0,0,65
58,9,weatherharderR,12234,1,1,66
58,9,weatherharderR,12404,1,0,67
58,9,weatherharderR,12592,1,0,68
58,9,weatherharderR,12769,1,0,69
58,9,weatherharderR,12987,1,1,70
58,9,weatherharderR,13117,1,1,71
58,9,weatherharderR,13330,1,0,72
58,9,weatherharderR,13554,1,0,73
58,9,weatherharderR,13745,1,1,74
58,9,weatherharderR,13893,1,0,75
58,9,weatherharderR,14133,0,0,76
58,9,weatherharderR,14282,-1,1,77
58,9,weatherharderR,14441,1,0,78
58,9,weatherharderR,14586,1,0,79
58,9,weatherharderR,14719,-1,0,80
58,9,weatherharderR,14871,1,1,81
58,9,weatherharderR,15001,-1,0,82
58,9,weatherharderR,15238,1,0,83
58,9,weatherharderR,15422,1,1,84
58,9,weatherharderR,15584,-1,0,85
58,9,weatherharderR,15824,0,0,86
58,9,weatherharderR,16064,0,0,87
58,9,weatherharderR,16231,1,0,88
58,9,weatherharderR,16376,1,1,89
58,9,weatherharderR,16616,0,0,90
58,9,weatherharderR,16856,0,0,91
58,9,weatherharderR,17096,0,0,92
58,9,weatherharderR,17336,0,0,93
58,9,weatherharderR,17532,1,1,94
58,9,weatherharderR,17729,1,1,95
58,9,weatherharderR,17969,0,0,96
58,9,weatherharderR,18112,-1,1,97
58,9,weatherharderR,18270,-1,1,98
58,9,weatherharderR,18510,0,0,99
59,9,weatherharderR,47,-1,1,0
59,9,weatherharderR,202,1,1,1
59,9,weatherharderR,375,1,1,2
59,9,weatherharderR,553,1,0,3
59,9,weatherharderR,731,-1,0,4
59,9,weatherharderR,888,1,1,5
59,9,weatherharderR,1035,1,1,6
59,9,weatherharderR,1188,1,1,7
59,9,weatherharderR,1387,1,0,8
59,9,weatherharderR,1603,-1,0,9
59,9,weatherharderR,1758,1,0,10
59,9,weatherharderR,1916,1,0,11
59,9,weatherharderR,2049,1,1,12
59,9,weatherharderR,2175,1,1,13
59,9,weatherharderR,2304,1,1,14
59,9,weatherharderR,2544,0,0,15
59,9,weatherharderR,2692,1,0,16
59,9,weatherharderR,2932,0,0,17
59,9,weatherharderR,3172,0,0,18
59,9,weatherharderR,3299,1,1,19
59,9,weatherharderR,3443,1,0,20
59,9,weatherharderR,3602,-1,0,21
59,9,weatherharderR,3842,0,0,22
59,9,weatherharderR,3986,-1,1,23
59,9,weatherharderR,4226,0,0,24
59,9,weatherharderR,4381,1,0,25
59,9,weatherharderR,4514,1,0,26
59,9,weatherharderR,4652,1,1,27
59,9,weatherharderR,4786,1,0,28
59,9,weatherharderR,4932,1,0,29
59,9,weatherharderR,5082,1,0,30
59,9,weatherharderR,5214,1,1,31
59,9,weatherharderR,5398,-1,0,32
59,9,weatherharderR,5638,0,0,33
59,9,weatherharderR,5829,1,1,34
59,9,weatherharderR,6006,1,0,35
59,9,weatherharderR,6147,-1,1,36
59,9,weatherharderR,6312,-1,0,37
59,9,weatherharderR,6552,0,0,38
59,9,weatherharderR,6704,1,0,39
59,9,weatherharderR,6887,1,1,40
59,9,weatherharderR,7043,1,0,41
59,9,weatherharderR,7173,-1,1,42
59,9,weatherharderR,7413,0,0,43
59,9,weatherharderR,7653,0,0,44
59,9,weatherharderR,7819,1,1,45
59,9,weatherharderR,7969,1,0,46
59,9,weatherharderR,8118,1,1,47
59,9,weatherharderR,8274,1,1,48
59,9,weatherharderR,8401,-1,0,49
59,9,weatherharderR,8641,0,0,50
59,9,weatherharderR,8881,0,0,51
59,9,weatherharderR,9058,1,0,52
59,9,weatherharderR,9194,1,1,53
59,9,weatherharderR,9391,1,0,54
59,9,weatherharderR,9530,-1,1,55
59,9,weatherharderR,9672,1,1,56
59,9,weatherharderR,9806,1,1,57
59,9,weatherharderR,9933,1,1,58
59,9,weatherharderR,10080,1,1,59
59,9,weatherharderR,10214,1,1,60
59,9,weatherharderR,10395,1,1,61
59,9,weatherharderR,10546,1,1,62
59,9,weatherharderR,10690,1,0,63
59,9,weatherharderR,10885,1,0,64
59,9,weatherharderR,11022,1,1,65
59,9,weatherharderR,11218,1,1,66
59,9,weatherharderR,11458,0,0,67
59,9,weatherharderR,11609,1,1,68
59,9,weatherharderR,11805,1,0,69
59,9,weatherharderR,11968,1,1,70
59,9,weatherharderR,12096,-1,0,71
59,9,weatherharderR,12231,1,1,72
59,9,weatherharderR,12374,1,1,73
59,9,weatherharderR,12546,1,0,74
59,9,weatherharderR,12685,1,0,75
59,9,weatherharderR,12831,1,1,76
59,9,weatherharderR,13003,1,1,77
59,9,weatherharderR,13171,1,1,78
59,9,weatherharderR,13411,0,0,79
59,9,weatherharderR,13573,1,0,80
59,9,weatherharderR,13729,1,0,81
59,9,weatherharderR,13873,1,1,82
59,9,weatherharderR,14012,1,0,83
59,9,weatherharderR,14170,1,1,84
59,9,weatherharderR,14303,1,1,85
59,9,weatherharderR,14471,1,1,86
59,9,weatherharderR,14621,1,1,87
59,9,weatherharderR,14830,1,0,88
59,9,weatherharderR,14954,-1,1,89
59,9,weatherharderR,15187,-1,0,90
59,9,weatherharderR,15427,0,0,91
59,9,weatherharderR,15646,1,1,92
59,9,weatherharderR,15779,1,0,93
59,9,weatherharderR,15948,1,0,94
59,9,weatherharderR,16100,1,1,95
59,9,weatherharderR,16252,1,1,96
59,9,weatherharderR,16408,1,0,97
59,9,weatherharderR,16608,1,0,98
59,9,weatherharderR,16848,0,0,99
60,9,weatherharderR,68,1,1,0
60,9,weatherharderR,239,-1,0,1
60,9,weatherharderR,397,1,1,2
60,9,weatherharderR,570,1,1,3
60,9,weatherharderR,733,1,1,4
60,9,weatherharderR,969,1,0,5
60,9,weatherharderR,1130,1,1,6
60,9,weatherharderR,1302,1,1,7
60,9,weatherharderR,1466,1,1,8
60,9,weatherharderR,1669,1,1,9
60,9,weatherharderR,1829,1,1,10
60,9,weatherharderR,1982,1,0,11
60,9,weatherharderR,2221,1,1,12
60,9,weatherharderR,2375,1,1,13
60,9,weatherharderR,2514,1,1,14
60,9,weatherharderR,2673,1,0,15
60,9,weatherharderR,2913,0,0,16
60,9,weatherharderR,3052,1,1,17
60,9,weatherharderR,3208,1,0,18
60,9,weatherharderR,3383,1,1,19
60,9,weatherharderR,3510,1,0,20
60,9,weatherharderR,3653,1,0,21
60,9,weatherharderR,3821,1,1,22
60,9,weatherharderR,3991,1,0,23
60,9,weatherharderR,4209,1,1,24
60,9,weatherharderR,4449,0,0,25
60,9,weatherharderR,4671,-1,0,26
60,9,weatherharderR,4812,1,0,27
60,9,weatherharderR,4969,-1,1,28
60,9,weatherharderR,5102,1,1,29
60,9,weatherharderR,5281,1,1,30
60,9,weatherharderR,5446,-1,0,31
60,9,weatherharderR,5583,1,0,32
60,9,weatherharderR,5780,1,1,33
60,9,weatherharderR,5935,1,0,34
60,9,weatherharderR,6090,1,1,35
60,9,weatherharderR,6239,1,0,36
60,9,weatherharderR,6366,1,0,37
60,9,weatherharderR,6606,0,0,38
60,9,weatherharderR,6751,1,0,39
60,9,weatherharderR,6940,1,0,40
60,9,weatherharderR,7075,-1,0,41
60,9,weatherharderR,7243,1,1,42
60,9,weatherharderR,7391,-1,0,43
60,9,weatherharderR,7631,0,0,44
60,9,weatherharderR,7871,0,0,45
60,9,weatherharderR,8111,0,0,46
60,9,weatherharderR,8259,1,0,47
60,9,weatherharderR,8446,1,0,48
60,9,weatherharderR,8603,-1,1,49
60,9,weatherharderR,8749,1,1,50
60,9,weatherharderR,8902,1,0,51
60,9,weatherharderR,9142,0,0,52
60,9,weatherharderR,9289,1,1,53
60,9,weatherharderR,9509,1,1,54
60,9,weatherharderR,9745,1,0,55
60,9,weatherharderR,9895,1,1,56
60,9,weatherharderR,10043,1,1,57
60,9,weatherharderR,10200,1,0,58
60,9,weatherharderR,10345,1,0,59
60,9,weatherharderR,10476,1,0,60
60,9,weatherharderR,10627,1,1,61
60,9,weatherharderR,10816,1,1,62
60,9,weatherharderR,10955,1,0,63
60,9,weatherharderR,11182,1,1,64
60,9,weatherharderR,11422,0,0,65
60,9,weatherharderR,11575,1,1,66
60,9,weatherharderR,11763,1,1,67
60,9,weatherharderR,11898,1,0,68
60,9,weatherharderR,12138,0,0,69
60,9,weatherharderR,12291,1,1,70
60,9,weatherharderR,12486,1,1,71
60,9,weatherharderR,12726,0,0,72
60,9,weatherharderR,12898,1,0,73
60,9,weatherharderR,13138,0,0,74
60,9,weatherharderR,13226,-1,0,75
60,9,weatherharderR,13357,1,0,76
60,9,weatherharderR,13496,-1,0,77
60,9,weatherharderR,13635,-1,1,78
60,9,weatherharderR,13836,-1,0,79
60,9,weatherharderR,14012,1,1,80
60,9,weatherharderR,14252,0,0,81
60,9,weatherharderR,14449,1,1,82
60,9,weatherharderR,14601,1,1,83
60,9,weatherharderR,14783,1,1,84
60,9,weatherharderR,14950,1,0,85
60,9,weatherharderR,15090,1,1,86
60,9,weatherharderR,15221,-1,0,87
60,9,weatherharderR,15370,-1,1,88
60,9,weatherharderR,15567,1,0,89
60,9,weatherharderR,15787,1,0,90
60,9,weatherharderR,15947,1,0,91
60,9,weatherharderR,16136,1,1,92
60,9,weatherharderR,16376,0,0,93
60,9,weatherharderR,16523,-1,1,94
60,9,weatherharderR,16763,0,0,95
60,9,weatherharderR,16963,1,0,96
60,9,weatherharderR,17190,1,1,97
60,9,weatherharderR,17430,0,0,98
60,9,weatherharderR,17561,1,0,99
61,9,weatherharderR,120,0,0,0
61,9,weatherharderR,274,-1,0,1
61,9,weatherharderR,443,1,0,2
61,9,weatherharderR,683,0,0,3
61,9,weatherharderR,873,1,1,4
61,9,weatherharderR,1102,1,1,5
61,9,weatherharderR,1283,1,0,6
61,9,weatherharderR,1421,-1,1,7
61,9,weatherharderR,1661,0,0,8
61,9,weatherharderR,1814,1,0,9
61,9,weatherharderR,2006,-1,1,10
61,9,weatherharderR,2201,1,0,11
61,9,weatherharderR,2335,1,0,12
61,9,weatherharderR,2575,0,0,13
61,9,weatherharderR,2815,0,0,14
61,9,weatherharderR,3031,1,1,15
61,9,weatherharderR,3192,1,0,16
61,9,weatherharderR,3363,1,0,17
61,9,weatherharderR,3603,0,0,18
61,9,weatherharderR,3843,0,0,19
61,9,weatherharderR,3981,1,0,20
61,9,weatherharderR,4221,0,0,21
61,9,weatherharderR,4461,0,0,22
61,9,weatherharderR,4701,0,0,23
61,9,weatherharderR,4845,-1,1,24
61,9,weatherharderR,5085,0,0,25
61,9,weatherharderR,5292,1,0,26
61,9,weatherharderR,5453,-1,1,27
61,9,weatherharderR,5693,0,0,28
61,9,weatherharderR,5933,0,0,29
61,9,weatherharderR,6173,0,0,30
61,9,weatherharderR,6348,1,1,31
61,9,weatherharderR,6510,1,1,32
61,9,weatherharderR,6673,1,0,33
61,9,weatherharderR,6839,-1,1,34
61,9,weatherharderR,7025,1,1,35
61,9,weatherharderR,7265,0,0,36
61,9,weatherharderR,7503,1,0,37
61,9,weatherharderR,7695,-1,1,38
61,9,weatherharderR,7851,1,1,39
61,9,weatherharderR,8032,1,1,40
61,9,weatherharderR,8185,1,1,41
61,9,weatherharderR,8425,0,0,42
61,9,weatherharderR,8665,0,0,43
61,9,weatherharderR,8886,1,1,44
61,9,weatherharderR,9126,0,0,45
61,9,weatherharderR,9254,-1,0,46
61,9,weatherharderR,9431,1,0,47
61,9,weatherharderR,9671,0,0,48
61,9,weatherharderR,9796,1,1,49
61,9,weatherharderR,9972,1,1,50
61,9,weatherharderR,10135,1,1,51
61,9,weatherharderR,10296,1,0,52
61,9,weatherharderR,10455,-1,0,53
61,9,weatherharderR,10695,0,0,54
61,9,weatherharderR,10864,1,0,55
61,9,weatherharderR,11090,1,1,56
61,9,weatherharderR,11253,1,1,57
61,9,weatherharderR,11475,1,0,58
61,9,weatherharderR,11614,1,0,59
61,9,weatherharderR,11783,1,0,60
61,9,weatherharderR,11944,1,1,61
61,9,weatherharderR,12089,1,1,62
61,9,weatherharderR,12256,1,1,63
61,9,weatherharderR,12496,0,0,64
61,9,weatherharderR,12736,0,0,65
61,9,weatherharderR,12976,0,0,66
61,9,weatherharderR,13216,0,0,67
61,9,weatherharderR,13456,0,0,68
61,9,weatherharderR,13604,-1,0,69
61,9,weatherharderR,13764,1,0,70
61,9,weatherharderR,13944,1,1,71
61,9,weatherharderR,14124,1,1,72
61,9,weatherharderR,14255,-1,0,73
61,9,weatherharderR,14495,0,0,74
61,9,weatherharderR,14735,0,0,75
61,9,weatherharderR,14906,1,0,76
61,9,weatherharderR,15072,1,1,77
61,9,weatherharderR,15242,1,0,78
61,9,weatherharderR,15447,1,1,79
61,9,weatherharderR,15623,1,1,80
61,9,weatherharderR,15798,1,1,81
61,9,weatherharderR,15985,1,0,82
61,9,weatherharderR,16212,1,1,83
61,9,weatherharderR,16398,1,0,84
61,9,weatherharderR,16549,1,1,85
61,9,weatherharderR,16723,1,0,86
61,9,weatherharderR,16861,1,0,87
61,9,weatherharderR,16990,1,1,88
61,9,weatherharderR,17147,-1,0,89
61,9,weatherharderR,17298,1,0,90
61,9,weatherharderR,17503,1,1,91
61,9,weatherharderR,17743,0,0,92
61,9,weatherharderR,17983,0,0,93
61,9,weatherharderR,18149,1,1,94
61,9,weatherharderR,18310,1,0,95
61,9,weatherharderR,18472,1,1,96
61,9,weatherharderR,18705,1,0,97
61,9,weatherharderR,18945,0,0,98
61,9,weatherharderR,19185,0,0,99
62,9,weatherharderL,54,-1,1,0
62,9,weatherharderL,215,-1,0,1
62,9,weatherharderL,342,1,1,2
62,9,weatherharderL,578,-1,1,3
62,9,weatherharderL,800,-1,1,4
62,9,weatherharderL,970,-1,0,5
62,9,weatherharderL,1139,-1,0,6
62,9,weatherharderL,1285,-1,0,7
62,9,weatherharderL,1442,-1,1,8
62,9,weatherharderL,1581,1,1,9
62,9,weatherharderL,1760,-1,1,10
62,9,weatherharderL,1892,-1,1,11
62,9,weatherharderL,2049,-1,0,12
62,9,weatherharderL,2226,-1,1,13
62,9,weatherharderL,2373,-1,0,14
62,9,weatherharderL,2564,-1,0,15
62,9,weatherharderL,2703,-1,1,16
62,9,weatherharderL,2847,-1,1,17
62,9,weatherharderL,3000,-1,1,18
62,9,weatherharderL,3175,-1,1,19
62,9,weatherharderL,3328,-1,0,20
62,9,weatherharderL,3545,1,1,21
62,9,weatherharderL,3678,-1,0,22
62,9,weatherharderL,3816,-1,0,23
62,9,weatherharderL,3988,-1,1,24
62,9,weatherharderL,4158,-1,0,25
62,9,weatherharderL,4314,-1,1,26
62,9,weatherharderL,4487,-1,0,27
62,9,weatherharderL,4653,1,1,28
62,9,weatherharderL,4791,-1,0,29
62,9,weatherharderL,4924,-1,1,30
62,9,weatherharderL,5119,-1,0,31
62,9,weatherharderL,5359,0,0,32
62,9,weatherharderL,5553,1,0,33
62,9,weatherharderL,5710,1,0,34
62,9,weatherharderL,5860,-1,1,35
62,9,weatherharderL,6024,-1,0,36
62,9,weatherharderL,6195,-1,1,37
62,9,weatherharderL,6352,-1,1,38
62,9,weatherharderL,6524,-1,0,39
62,9,weatherharderL,6764,0,0,40
62,9,weatherharderL,6922,-1,0,41
62,9,weatherharderL,7130,-1,0,42
62,9,weatherharderL,7324,1,1,43
62,9,weatherharderL,7476,-1,1,44
62,9,weatherharderL,7709,-1,0,45
62,9,weatherharderL,7949,0,0,46
62,9,weatherharderL,8189,0,0,47
62,9,weatherharderL,8353,-1,0,48
62,9,weatherharderL,8498,1,0,49
62,9,weatherharderL,8627,1,1,50
62,9,weatherharderL,8785,-1,0,51
62,9,weatherharderL,9025,0,0,52
62,9,weatherharderL,9250,-1,0,53
62,9,weatherharderL,9386,-1,0,54
62,9,weatherharderL,9558,-1,1,55
62,9,weatherharderL,9798,0,0,56
62,9,weatherharderL,10038,0,0,57
62,9,weatherharderL,10166,-1,0,58
62,9,weatherharderL,10297,-1,1,59
62,9,weatherharderL,10480,-1,0,60
62,9,weatherharderL,10642,-1,0,61
62,9,weatherharderL,10779,-1,1,62
62,9,weatherharderL,10929,-1,0,63
62,9,weatherharderL,11087,-1,0,64
62,9,weatherharderL,11284,-1,1,65
62,9,weatherharderL,11422,-1,0,66
62,9,weatherharderL,11556,-1,0,67
62,9,weatherharderL,11796,0,0,68
62,9,weatherharderL,11969,-1,0,69
62,9,weatherharderL,12134,-1,1,70
62,9,weatherharderL,12302,-1,0,71
62,9,weatherharderL,12488,1,1,72
62,9,weatherharderL,12633,1,0,73
62,9,weatherharderL,12808,-1,0,74
62,9,weatherharderL,13024,1,1,75
